,,,,,,,,,,,,,,,,
,,,,,,,,,,,,4/30/2019 1:49:15 PM,,,,
,,,,,Public View of NIBRS Crime,,,,,,,,,,,
,,,,,,,,,,,,,,,Page 1 of 1,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,"Total of  21,107  NIBRS offenses reported from 12/1/2018 to 12/31/2018 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Occurrence Date,,Occurrence Hour,,NIBRS Description,,Offense Count,Beat,Premise,Block Range,,Street Name,,,Street Type,,Suffix
2018-12-01,,05,,Simple assault,,1,13D40,"Residence, Home (Includes Apartment)",10900-10999,,TELEPHONE,,,RD,,
2018-12-01,,05,,Simple assault,,2,16E20,"Residence, Home (Includes Apartment)",3500-3599,,RIPPLEBROOK,,,DR,,
2018-12-01,,05,,"Burglary, Breaking and Entering",,1,1A40,Restaurant,2800-2899,,WESTHEIMER,,,RD,,
2018-12-01,,05,,Motor vehicle theft,,1,14D20,"Residence, Home (Includes Apartment)",7400-7499,,CULLEN,,,BLVD,,
2018-12-01,,05,,Drug equipment violations,,1,14D20,"Other, Unknown",7400-7499,,CULLEN,,,BLVD,,
2018-12-01,,05,,Aggravated Assault,,1,10H50,"Residence, Home (Includes Apartment)",,,2208.5 NAGLE,,,,,
2018-12-01,,05,,"Destruction, damage, vandalism",,1,1A10,"Highway, Road, Street, Alley",1900-1999,,TRAVIS,,,ST,,
2018-12-01,,05,,"Burglary, Breaking and Entering",,1,9C40,"Bar, Nightclub",11900-11999,,EAST,,,FWY,,
2018-12-01,,05,,"Destruction, damage, vandalism",,1,9C40,"Bar, Nightclub",11900-11999,,EAST,,,FWY,,
2018-12-01,,05,,Simple assault,,1,10H70,"Drug Store, Doctors Office, Hospital",6700-6799,,BERTNER,,,AVE,,
2018-12-01,,06,,All other larceny,,1,8C60,"Commercial, Office Building",8100-8199,,LITTLE YORK,,,RD,,
2018-12-01,,06,,Theft from motor vehicle,,1,15E40,"Parking Lot, Garage",2100-2199,,EL PASEO,,,ST,,
2018-12-01,,06,,"Credit card, ATM fraud",,1,15E40,"Other, Unknown",2100-2199,,EL PASEO,,,ST,,
2018-12-01,,06,,Motor vehicle theft,,1,10H30,"Highway, Road, Street, Alley",2200-2299,,BELL,,,ST,,
2018-12-01,,06,,Aggravated Assault,,1,8C10,"Residence, Home (Includes Apartment)",7800-7899,,LAVENDER,,,ST,,
2018-12-01,,06,,"Burglary, Breaking and Entering",,1,12D40,"Commercial, Office Building",14900-14999,,GULF,,,FWY,,
2018-12-01,,06,,Robbery,,1,13D20,"Highway, Road, Street, Alley",8600-8699,,BROADWAY,,,ST,,
2018-12-01,,06,,All other larceny,,1,21I50,"Parking Lot, Garage",3500-3599,,TERMINAL,,,RD,,N
2018-12-01,,06,,"Burglary, Breaking and Entering",,1,11H20,"Residence, Home (Includes Apartment)",9200-9299,,WALLER,,,AVE,,
2018-12-01,,06,,Theft from motor vehicle,,1,10H10,"Government, Public Building",2800-2899,,NAVIGATION,,,BLVD,,
2018-12-01,,06,,Motor vehicle theft,,1,19G40,"Parking Lot, Garage",9700-9799,,LEAWOOD,,,BLVD,,
2018-12-01,,07,,Identify theft,,1,14D40,"Other, Unknown",10800-10899,,CARLTON,,,DR,,
2018-12-01,,07,,Intimidation,,1,12D50,"Residence, Home (Includes Apartment)",4100-4199,,OAK BLOSSOM,,,CT,,
2018-12-01,,07,,All other offenses,,1,12D50,"Residence, Home (Includes Apartment)",4100-4199,,OAK BLOSSOM,,,CT,,
2018-12-01,,07,,"Destruction, damage, vandalism",,1,8C60,"Residence, Home (Includes Apartment)",11400-11499,,LERA,,,,,
2018-12-01,,07,,"Burglary, Breaking and Entering",,1,15E40,"Residence, Home (Includes Apartment)",2400-2499,,LOOP,,,,,S
2018-12-01,,07,,"Burglary, Breaking and Entering",,1,15E30,"Service, Gas Station",3800-3899,,LOOP,,,,,S
2018-12-01,,07,,"Burglary, Breaking and Entering",,1,18F10,Rental Storage Facility,7700-7799,,KATY,,,FWY,,
2018-12-01,,07,,Simple assault,,1,5F30,"Residence, Home (Includes Apartment)",8000-8099,,TIDWELL,,,RD,,W
2018-12-01,,07,,Aggravated Assault,,1,3B40,"Highway, Road, Street, Alley",1200-1299,,CROSSTIMBERS,,,ST,,
2018-12-01,,07,,Purchasing prostitution,,1,3B40,"Highway, Road, Street, Alley",1200-1299,,CROSSTIMBERS,,,ST,,
2018-12-01,,07,,Theft from motor vehicle,,1,2A50,"Parking Lot, Garage",4500-4599,,WOODWAY,,,DR,,
2018-12-01,,07,,Theft from motor vehicle,,1,15E10,"Parking Lot, Garage",8600-8699,,ENDICOTT,,,LN,,
2018-12-01,,07,,"Destruction, damage, vandalism",,1,5F20,"Commercial, Office Building",9400-9499,,CLAY,,,RD,,
2018-12-01,,07,,All other larceny,,1,9C30,Convenience Store,4400-4499,,MCCARTY,,,ST,,N
2018-12-01,,07,,"Destruction, damage, vandalism",,1,9C30,Convenience Store,4400-4499,,MCCARTY,,,ST,,N
2018-12-01,,07,,All other larceny,,1,15E40,"Drug Store, Doctors Office, Hospital",7600-7699,,FANNIN,,,ST,,
2018-12-01,,08,,Theft of motor vehicle parts or accessory,,1,13D20,"Highway, Road, Street, Alley",7100-7199,,ROOK,,,RD,,
2018-12-01,,08,,All other larceny,,1,2A60,"Other, Unknown",1200-1299,,20TH,,,ST,,W
2018-12-01,,08,,Embezzlement,,1,1A50,"Grocery, Supermarket",3200-3299,,SOUTHWEST,,,FWY,,
